event_id,event_time,location,rock_type,depth,compressive_strength,tensile_strength,tangential_stress,brittleness_ratio,elastic_strain_energy,density,signal_energy,event_duration,dominant_frequency,signal_rms,seismic_event_rate,peak_ground_acceleration,gutenberg_richter_b,cumulative_seismic_energy,axial_stress,radial_stress,strain_rate,intensity_label,seismic_pulses,total_seismic_energy,rockburst_grade
RB00868,3/24/2016 6:54,Tunnel B-12,Gneiss,562,125.3,13,71.1,2.88,2.82,2.74,0.35,1.08,6.45,0.079,11.9,0.67,1.27,349.7,92.9,67.1,0.0036,I,382,42220,0
RB01141,8/18/1994 3:23,Punjab Core Tunnel,Marble,524,133.6,12.3,75.8,2.97,3.17,2.71,0.31,1.27,5.82,0.082,9.2,0.63,1.22,301.2,89.8,72.8,0.0036,I,865,14590,0
RB00998,6/20/2023 2:03,Thar Block A,Migmatite,546,131.5,12.5,72.2,3.6,3.12,2.68,0.37,1.07,5.58,0.072,10.7,0.69,1.26,308.2,89.2,65.8,0.0036,I,300,9160,0
RB01338,3/5/2017 12:03,Buner Basin Tunnel,Chalk,691,122.1,10.3,81.3,3.24,2.68,2.51,0.48,1.4,6.09,0.069,12,0.71,1.29,369,95.7,72.6,0.0041,II,224,6800,0
RB00542,6/19/2016 7:10,Makran Fault Shaft,Chalk,584,127.2,11.7,75.2,3.07,3.1,2.6,0.34,1.2,5.6,0.076,9.2,0.7,0.99,323.1,88.5,74.6,0.0035,I,131,7000,0
RB01100,4/1/2020 0:17,Attock Rock Shaft,Limestone,582,132.8,10.5,70.4,3.01,2.83,2.56,0.36,1.09,6.86,0.068,9.9,0.65,1.01,303.1,89.6,70.4,0.0038,I,202,7030,0
RB01133,11/27/1992 17:12,Mansehra Mid Tunnel,Chalk,526,127.8,11.9,70.9,2.73,2.45,2.64,0.3,1.93,6.64,0.071,10.7,0.67,1.21,313.8,92.2,65.8,0.0037,I,290,35420,0
RB04065,12/19/2006 15:48,Makran Fault Shaft,Andesite,921,100.2,8.6,101.3,3.33,2.69,2.56,0.56,1.52,7.04,0.078,18.7,0.94,1.02,423.5,103.9,86.1,0.0049,IV,527,53590,0
RB02716,11/8/1993 16:48,Mansehra Mid Tunnel,Andesite,755,114.8,8,97.6,3.07,2.08,2.55,0.52,0.93,6.17,0.076,17.1,0.84,1.18,384.6,98.7,81.3,0.0047,III,469,19390,0
RB02259,8/1/2017 22:35,Kohat Underground,Quartzite,674,121.6,9.3,82,2.91,2.66,2.66,0.46,1.83,6.76,0.08,14.5,0.79,1.09,365.1,93,72.6,0.0042,II,411,19680,0
RB04751,7/1/2019 15:40,Qasim Tunnel,Migmatite,917,100.2,7.1,109.5,2.73,3.25,2.8,0.54,0.99,7.05,0.073,18.9,0.93,0.95,414.1,113,84.4,0.005,IV,785,67040,0
RB00060,11/30/2000 15:58,Karak Tunnel,Basalt,599,137.7,10.5,71.3,2.95,2.55,2.54,0.36,1.51,6.63,0.082,10.8,0.63,1.11,324.3,88.4,73.8,0.0036,I,631,32270,0
RB02884,7/21/2020 3:07,Dir Valley Route,Andesite,710,106.6,10.1,95.6,2.5,2.4,2.72,0.48,0.98,5.79,0.071,15.4,0.85,1.1,406.2,95.8,77,0.0046,III,364,19810,0
RB01939,12/16/2022 9:22,Reko Diq Zone 3,Gneiss,612,122.2,10.4,84.4,3.71,3.2,2.75,0.45,1.16,6.96,0.07,13.6,0.79,1.27,339.5,98.9,77.7,0.0042,II,759,38360,0
RB02577,11/10/2003 8:31,Gilgit Drift Alpha,Sandstone,706,106.9,11,100,2.75,3.01,2.51,0.49,1.29,5.61,0.075,17.3,0.86,1.13,409.6,100.5,78.5,0.0046,III,551,34230,0
RB04937,11/11/2003 7:45,Khewra Drift,Shale,932,93.3,8.8,107.3,3.26,2.36,2.52,0.55,1.32,5.87,0.066,18.7,0.91,0.99,420.3,112.7,83.1,0.0049,IV,660,44500,0
RB01079,5/8/2008 12:05,Gawadar Support Shaft,Slate,586,132.4,10.6,70,3.8,2.36,2.65,0.38,1.1,6.13,0.082,10.2,0.66,0.99,300.2,91.8,69.4,0.0039,I,422,22260,0
RB03250,3/28/2017 21:08,Gawadar Support Shaft,Chalk,708,110.7,8.4,97.2,3.17,2.67,2.58,0.53,1.38,7.32,0.078,15.3,0.8,1.07,381.1,96.8,82.1,0.0047,III,498,28280,0
RB03128,9/12/2003 6:55,Thar Block A,Chalk,723,113,9.4,93.1,3.39,2.85,2.61,0.52,0.81,6.64,0.076,18,0.84,1.11,404.9,103.9,77,0.0047,III,645,32050,0
RB02489,10/29/1994 9:03,Mansehra Mid Tunnel,Andesite,661,115.5,10.3,83.2,3.43,3.19,2.79,0.45,1.44,7.26,0.085,12.7,0.72,1.25,353.5,97.1,76.8,0.0043,II,525,30990,0
RB00941,7/26/2007 12:11,Sindh Line A,Andesite,591,139.8,12.9,76.9,3.47,3.45,2.67,0.34,1.28,7.07,0.081,10,0.7,1.04,324.6,85.9,74.3,0.0037,I,722,20260,0
RB01081,4/16/2000 12:55,Sindh Line A,Slate,575,137.4,11.8,73.2,3.27,2.75,2.73,0.31,1.02,7.36,0.063,10.3,0.68,1.08,310.8,92.7,66.6,0.0036,I,427,32110,0
RB00188,9/16/2022 9:10,Balochistan Deep Shaft,Granite,569,125.8,10.7,72.2,3.28,2.68,2.77,0.34,1.09,6.99,0.068,10.9,0.63,1.12,338,90.1,72.5,0.0037,I,469,32460,0
RB02635,5/6/2003 3:55,Buner Basin Tunnel,Shale,756,105.3,10.7,93.9,2.88,3.31,2.73,0.53,1.15,7.24,0.089,15.2,0.88,1.04,404.2,100.2,79.3,0.0047,III,429,25480,0
RB02086,9/11/1997 8:17,Makran Fault Shaft,Chalk,673,120.6,10.3,86.8,2.78,2.34,2.69,0.45,0.96,6,0.089,13.7,0.76,0.92,334.9,95.1,70.3,0.0041,II,412,25460,0
RB02250,11/11/2017 2:32,Qasim Tunnel,Basalt,681,123.8,11.3,81.3,3.44,2.01,2.51,0.43,0.81,6.03,0.074,13.6,0.79,0.97,333.7,90.6,79.5,0.0045,II,657,36770,0
RB04891,2/11/2005 8:35,Punjab Core Tunnel,Chalk,866,94.7,9.6,109.5,3.4,2.64,2.62,0.58,1.65,6.73,0.063,18.3,0.97,0.94,410.4,110.5,86.8,0.0049,IV,436,20580,0
RB02024,11/13/1995 12:51,Mansehra Mid Tunnel,Andesite,664,119.9,10.7,82.1,2.71,2.86,2.72,0.44,1.73,5.83,0.087,15,0.75,1.09,342.3,98.2,71.4,0.004,II,326,13550,0
RB03540,9/30/2001 3:50,Mine X-Delta,Limestone,790,113.7,8.7,93,3.26,2.12,2.71,0.54,1.68,7.28,0.09,15.1,0.89,1.08,390.8,101.2,83.7,0.0047,III,290,21510,0
RB04049,9/22/2018 6:51,Gawadar Support Shaft,Quartzite,815,97.9,8.3,105.9,3.5,2.27,2.72,0.58,1.77,6.4,0.085,19.8,0.94,1.05,438.6,104.7,89.2,0.0049,IV,505,13200,0
RB03607,7/3/2006 3:59,Buner Basin Tunnel,Dolomite,715,111,8.3,96,3.29,3.35,2.73,0.51,1.46,6.39,0.072,16.2,0.88,1.1,409.5,103.2,81.3,0.0045,III,462,34350,0
RB00227,7/9/2003 21:06,Qasim Tunnel,Limestone,559,139.8,12.8,72.1,3.09,2.72,2.53,0.32,1.09,6.39,0.067,11.6,0.68,0.99,345.5,88.2,74.8,0.0038,I,786,30820,0
RB04848,8/30/2013 23:28,Attock Rock Shaft,Quartzite,844,97,8.7,107.7,3.47,2.17,2.77,0.6,1.11,6.76,0.085,18.9,0.99,1.11,441.3,114,86.2,0.0048,IV,402,20040,0
RB01930,8/29/2006 21:50,Thar Block A,Sandstone,614,121.9,9.2,88,2.51,3.14,2.57,0.44,1.66,6.84,0.06,14.8,0.78,1.19,368.5,92,77.2,0.0042,II,295,9980,0
RB03056,11/26/1996 22:23,Reko Diq Zone 3,Conglomerate,794,109.6,9.5,93.3,3.44,2.41,2.51,0.51,1.7,5.94,0.089,16.5,0.86,1,373.6,103.1,83.7,0.0046,III,435,29160,0
RB04490,10/8/1996 4:55,Tunnel B-12,Phyllite,823,100.5,7.3,107.4,3.65,2.44,2.64,0.59,0.96,7.34,0.075,18.1,0.93,1.04,414.9,108.2,85.7,0.0049,IV,391,21760,0
RB01405,7/5/2005 11:24,Dir Valley Route,Gneiss,611,120.4,9.2,87.7,2.88,2.17,2.54,0.44,1.44,6.33,0.088,12.9,0.76,1.05,354,93.4,74.5,0.0043,II,317,20160,0
RB02180,4/25/2006 22:49,Tunnel B-12,Limestone,663,121.7,10,80.5,3.2,2.94,2.58,0.43,1.41,5.68,0.061,14.7,0.71,1.06,368.5,93.1,78.6,0.004,II,428,24370,0
RB00698,9/24/2015 2:18,Sanghar Section 1,Migmatite,515,125.8,10.6,76.5,3.74,3.38,2.76,0.39,1.3,6.37,0.061,9.7,0.64,1.13,320.9,91.2,73.1,0.0038,I,264,15560,0
RB01125,11/22/1999 16:55,Mansehra Mid Tunnel,Conglomerate,508,131.3,11.3,79.7,3.58,3.05,2.57,0.39,1.76,6.73,0.067,10.8,0.69,1.11,338.9,87.9,70.7,0.0039,I,410,25760,0
RB03362,11/19/2023 1:04,Mine X-Delta,Sandstone,706,109.7,10.3,97.8,3.18,3.05,2.62,0.51,1.91,5.55,0.068,17.3,0.89,1.06,400.3,104,83.4,0.0047,III,515,42340,0
RB04136,1/11/2018 6:06,Skardu Access Tunnel,Granite,840,92.8,8.7,100.1,2.97,2.05,2.72,0.56,0.98,7.12,0.075,19,0.95,1.16,420.2,114.2,80.8,0.0048,IV,375,21950,0
RB01779,1/2/2022 4:00,Gawadar Support Shaft,Granite,648,122.2,11.9,83.3,3.64,2.82,2.58,0.43,1.56,6.96,0.074,12.8,0.74,1.29,341.8,93.6,71.5,0.0042,II,244,10030,0
RB02859,4/7/2007 14:40,Dir Valley Route,Andesite,760,105.9,9.2,93.6,3.49,2.83,2.8,0.5,1.82,6.02,0.069,17,0.88,1.04,382.1,98,78.7,0.0046,III,211,12540,0
RB01038,6/20/2005 7:31,Punjab Core Tunnel,Andesite,533,129.1,10.1,76.4,3.78,2.99,2.77,0.4,1.51,6.75,0.066,11,0.67,1.28,316.9,93.3,67.9,0.0037,I,269,23860,0
RB04457,2/6/1992 20:56,Karak Tunnel,Phyllite,901,90.4,9.2,106.8,2.55,2.98,2.71,0.59,1.77,5.52,0.084,18.6,0.92,0.92,414,102.3,88.9,0.0049,IV,344,24950,0
RB02257,4/15/2002 21:39,Mine X-Delta,Sandstone,668,116.9,11.9,81.8,3.08,3.26,2.52,0.44,0.85,6.55,0.082,12.2,0.71,1.09,355.8,98.3,76.6,0.0043,II,527,37950,0
RB00314,7/24/2020 18:51,Kohat Underground,Chalk,587,130.6,11.8,77.5,2.94,2.67,2.6,0.38,1.31,7.03,0.082,9,0.63,1.12,338.8,86.3,72.6,0.004,I,285,11540,0
RB02282,1/3/2022 8:07,Gilgit Drift Alpha,Gneiss,606,124.1,9.5,85.3,2.89,2.41,2.59,0.4,1.5,7.05,0.072,12.1,0.8,1.09,343,94.5,72,0.0045,II,260,12480,0
RB01417,5/2/2022 7:44,Khewra Drift,Granite,608,121,9.6,80.4,3.45,2.13,2.58,0.41,0.87,6.4,0.081,12.8,0.8,1.21,340.1,98.3,74.9,0.0044,II,160,4330,0
RB01037,7/18/2001 20:16,Dir Valley Route,Gneiss,600,132.5,11.2,73.2,3.09,3.01,2.76,0.37,1.44,5.68,0.075,10.8,0.61,1.02,343.3,92.8,69.3,0.004,I,184,12520,0
RB02160,1/15/2003 14:35,Makran Fault Shaft,Andesite,644,118.3,11.2,85.6,3.27,2.01,2.54,0.44,1.9,5.53,0.063,12.7,0.71,1.3,344.2,93.4,79,0.0042,II,145,2480,0
RB04164,1/10/2000 7:01,Gawadar Support Shaft,Marble,838,92.1,7.2,101.6,3.05,2.66,2.53,0.55,0.99,6.96,0.073,18.8,1,0.92,448,114.6,88.2,0.005,IV,114,6260,0
RB01755,2/6/1995 22:03,Qasim Tunnel,Phyllite,670,121.9,10.1,89.9,2.73,2.7,2.51,0.43,1.75,5.63,0.081,12.7,0.71,0.94,341.1,99.4,79.8,0.0045,II,100,5690,0
RB03113,10/10/2020 4:04,Makran Fault Shaft,Phyllite,734,106.9,9.3,92.9,2.52,2.76,2.61,0.52,1.09,6.98,0.065,17.2,0.81,1.16,404.5,97.9,77.3,0.0047,III,131,3530,0
RB02814,8/29/2015 12:43,Buner Basin Tunnel,Migmatite,794,108.7,10.4,97.5,3.26,3.32,2.6,0.5,1,5.54,0.06,15.5,0.85,0.98,397,96.1,79.9,0.0047,III,112,4560,0
RB02699,12/15/2018 6:16,Tunnel B-12,Gneiss,794,113.4,8.6,99.3,3.08,3.38,2.76,0.52,0.91,6.92,0.071,17.1,0.81,1.08,388.8,104.4,79.3,0.0047,III,104,4650,0
RB03208,10/28/2007 0:00,Balochistan Deep Shaft,Migmatite,752,107.3,9.8,90.7,3.7,2.32,2.76,0.53,0.97,5.5,0.065,15.9,0.89,1.13,375.5,95,76.2,0.0047,III,203,3590,0
RB04351,2/27/1993 7:02,Attock Rock Shaft,Migmatite,937,92.1,7.7,106.2,3.26,2.57,2.53,0.58,1.04,7.03,0.066,18.7,0.98,1.22,441.4,113.2,86.1,0.0048,IV,328,22930,0
RB03432,5/23/2009 7:51,Makran Fault Shaft,Shale,744,114.9,8.2,98.1,3.15,2.46,2.71,0.52,1.84,5.86,0.071,17.9,0.89,1.25,370.9,98.5,75.7,0.0047,III,248,13880,0
RB01507,10/19/2015 6:38,Dir Valley Route,Conglomerate,620,117.7,9.9,90,3.71,2.54,2.75,0.42,1.95,6.93,0.082,12.6,0.75,1.17,333.8,90,79.9,0.0041,II,159,11780,0
RB01924,2/6/1996 21:56,Qasim Tunnel,Phyllite,608,117.7,11.1,89.9,3.22,3.08,2.53,0.41,1.41,6.15,0.072,14.2,0.73,0.94,354.9,98.5,73.6,0.0042,II,580,12200,0
RB00449,2/28/2019 22:26,Dir Valley Route,Basalt,570,138.5,11.9,76.9,3,2.82,2.57,0.34,1.59,6.84,0.089,11.9,0.69,1.12,343.2,86.7,73.2,0.0039,I,100,4580,0
RB04129,10/21/2011 2:23,Thar Block A,Basalt,914,95.4,9,105.9,3.52,3.22,2.61,0.56,1.41,6.31,0.073,19.6,0.95,0.92,438.3,108.3,84.9,0.0049,IV,74,3420,0
RB02529,8/16/2021 14:44,Punjab Core Tunnel,Sandstone,757,108.6,8.4,94.9,3.68,2.36,2.73,0.54,0.85,7.25,0.075,16.8,0.89,0.99,403.1,101.7,82.4,0.0045,III,408,2930,0
RB04970,11/23/2011 12:52,Qasim Tunnel,Sandstone,918,95.4,8.3,105.8,3.17,2.84,2.79,0.56,1.74,5.97,0.081,18.3,0.97,1.15,439.8,113.7,87.2,0.0048,IV,72,3130,0
RB02790,3/21/2005 0:20,Kohat Underground,Sandstone,738,110.3,9.5,90.5,3.02,3.06,2.6,0.5,1.79,5.76,0.072,16.7,0.85,1.29,404.5,104.2,75.5,0.0047,III,73,3160,0
RB00362,12/10/1999 9:06,Qasim Tunnel,Limestone,586,134,11.1,75.3,2.67,2.19,2.64,0.37,1.85,6.79,0.077,10.7,0.63,1.05,303.5,91.2,69.5,0.0036,I,67,4400,0
RB02184,6/24/2009 19:02,Mine X-Delta,Dolomite,615,117.9,10,87.2,2.51,2.76,2.69,0.45,1.81,6.77,0.074,14.4,0.74,1.07,345.6,99.8,75.4,0.0042,II,46,1910,0
RB01135,4/2/2011 1:44,Balochistan Deep Shaft,Phyllite,588,125.6,10.5,75.8,2.87,3,2.68,0.38,0.94,6.12,0.069,10.6,0.63,0.91,347.3,88.1,71.3,0.0038,I,51,1400,0
RB03881,5/7/1997 7:09,Karak Tunnel,Quartzite,927,92.2,8,106.3,3.55,2.59,2.77,0.58,1.03,6.65,0.075,19.2,0.94,1.2,422.4,111.7,81.4,0.005,IV,72,3000,0
RB02156,8/11/2012 12:45,Balochistan Deep Shaft,Shale,696,120.3,11.9,80.2,3.2,3.26,2.62,0.4,1.47,5.81,0.061,13.1,0.77,1.07,350.7,90.9,71.3,0.0041,II,53,3540,0
RB01831,5/15/2001 14:03,Kohat Underground,Shale,627,120,9.2,85.4,3.62,2.93,2.54,0.45,0.98,7.49,0.087,12.1,0.71,1.04,338.4,99.8,77.1,0.0043,II,83,2520,0
RB01054,4/23/2005 4:29,Buner Basin Tunnel,Sandstone,595,136,11.7,71.6,3.6,3.5,2.59,0.3,1.98,5.89,0.084,11.8,0.61,1.26,346.9,90.1,67.4,0.0038,I,39,4870,0
RB00023,3/22/2006 4:29,Mansehra Mid Tunnel,Migmatite,571,128.3,10.2,79.2,2.58,2.06,2.65,0.36,0.88,6.34,0.061,8.7,0.66,0.96,315.8,91.1,70.1,0.0036,I,53,3860,0
RB02067,6/21/1992 19:23,Attock Rock Shaft,Chalk,694,121.5,11.8,84.3,2.54,2.97,2.76,0.43,1.45,6.37,0.09,14.9,0.79,0.97,340.9,96.8,79.7,0.0043,II,54,1330,0
RB01654,8/24/1993 0:21,Sindh Line A,Slate,665,115.3,9.4,88.5,3.02,2.15,2.71,0.43,1.51,5.52,0.07,14.9,0.75,1.02,354.2,99.3,74.3,0.0043,II,55,1620,0
RB02588,10/17/1994 17:01,Kohat Underground,Dolomite,791,105,9.2,96.9,2.58,2.92,2.5,0.48,0.92,7.38,0.085,15.8,0.9,1.25,384,97.9,76,0.0048,III,89,9890,0
RB03211,4/8/1997 5:40,Gawadar Support Shaft,Granite,728,108.1,9.1,94.9,2.63,2.5,2.77,0.53,1.44,6.84,0.072,15.9,0.86,1.22,374.5,102.7,82,0.0048,III,262,4150,0
RB04303,6/27/1994 8:19,Karak Tunnel,Basalt,839,95.6,7.7,101.9,2.75,2.42,2.76,0.57,1.11,5.52,0.065,18.6,0.99,1.21,422.8,105.6,87.3,0.0049,IV,141,7870,0
RB04037,6/25/2010 12:23,Thar Block A,Migmatite,920,102,8.4,101.5,3.68,2.99,2.76,0.58,1.67,6.86,0.069,18.8,1,1.15,421.5,100.4,87.7,0.005,IV,338,20380,0
RB02326,2/10/1997 14:36,Mine X-Delta,Gneiss,688,124,11.3,89,3.58,2.76,2.58,0.46,1.77,5.68,0.074,13.1,0.77,1.18,356.8,92.4,73.4,0.0045,II,486,26660,0
RB00461,1/13/2008 7:26,Tunnel B-12,Shale,523,132.9,12.8,72.2,3.26,2.95,2.75,0.35,0.87,7.29,0.09,10.4,0.63,1.02,331.7,93.5,69,0.0035,I,353,25050,0
RB01068,4/23/2024 3:04,Gilgit Drift Alpha,Migmatite,570,132.7,10.9,77,3.39,2.09,2.62,0.32,1.15,5.62,0.087,9,0.67,1.28,304.4,89.2,65.3,0.0036,I,343,12950,0
RB00088,5/13/2015 15:56,Gawadar Support Shaft,Dolomite,513,132.1,10.3,73.4,2.8,2.27,2.61,0.34,0.82,7.12,0.088,9.8,0.61,1.14,320.3,92.7,72,0.0038,I,368,29720,0
RB01431,12/11/2023 16:25,Balochistan Deep Shaft,Slate,661,122,9.9,89.5,3.06,2.68,2.7,0.44,1.14,6.17,0.071,14.2,0.73,1.24,344.6,96.8,72.6,0.0043,II,260,11480,0
RB02648,3/28/2019 5:36,Karak Tunnel,Migmatite,752,109.3,9.4,91.4,2.55,2.7,2.74,0.49,1.68,5.91,0.082,15.8,0.87,1.26,399.8,99.1,82.5,0.0045,III,249,12220,0
RB00283,11/17/2023 1:59,Qasim Tunnel,Conglomerate,535,136.9,12.1,76.6,3.2,2.47,2.64,0.3,1.35,6.57,0.08,8.8,0.66,1.1,315,90,67.6,0.0036,I,166,5890,0
RB00463,10/13/1996 19:13,Gawadar Support Shaft,Limestone,522,138.4,10.9,72.2,3.12,2.76,2.63,0.34,1.01,6.59,0.08,11.8,0.69,0.93,338,89.7,71.4,0.0036,I,164,7240,0
RB00213,2/25/2007 1:04,Tunnel B-12,Sandstone,518,130.5,10.5,71,3.66,3.07,2.51,0.35,0.84,6.26,0.08,11.6,0.63,0.98,332.7,86.7,67.4,0.0035,I,161,6580,0
RB02500,1/27/2009 11:43,Karak Tunnel,Quartzite,688,122.2,11.7,88.9,2.54,3.28,2.68,0.42,1.61,6.72,0.084,12.6,0.79,0.94,342.6,93.4,74.3,0.0043,II,387,28590,3
RB01369,4/5/2019 19:59,Thar Block A,Basalt,674,116,10.3,81.3,3.63,2.34,2.67,0.44,1.92,7.14,0.079,14.2,0.71,0.94,345.5,90.9,75.7,0.0042,II,244,16820,0
RB00235,10/24/2019 14:44,Punjab Core Tunnel,Phyllite,561,136.8,12.6,76,2.77,2.24,2.53,0.39,1.34,6.43,0.082,9.2,0.69,1.23,303.9,87.1,72.1,0.0038,I,664,15650,0
RB02771,6/22/1992 0:55,Mansehra Mid Tunnel,Migmatite,752,106.5,9.5,96.3,2.81,2.18,2.64,0.5,1.24,6.61,0.062,17.6,0.81,1.08,384.1,97.7,79.8,0.0046,III,167,9820,0
RB00598,3/27/2023 2:15,Gilgit Drift Alpha,Granite,576,131.7,10.1,75.2,2.73,2.43,2.68,0.34,1.45,6.84,0.085,9.1,0.62,0.99,345.1,93.4,65.5,0.0036,I,753,16220,0
RB04421,2/3/2024 17:01,Gawadar Support Shaft,Shale,879,103,8.2,107.9,3.26,2.56,2.61,0.6,1.36,7.24,0.064,19.7,0.93,1.07,437.8,104.3,84.7,0.0048,IV,166,7340,0
RB02251,5/8/2023 9:58,Qasim Tunnel,Conglomerate,659,119.4,11.5,89,2.59,2.03,2.77,0.46,1.25,6.38,0.072,13.8,0.77,1.01,362.7,99.8,71.9,0.0045,II,203,13390,0
RB04032,9/7/2006 21:58,Mansehra Mid Tunnel,Marble,817,96.4,9.7,106.1,3.66,2.55,2.79,0.59,1.54,6.87,0.078,18,0.94,1.16,432.8,112.7,81.7,0.0049,IV,465,32310,0
RB02284,12/16/2021 10:54,Dir Valley Route,Migmatite,696,116.9,10.3,88.9,2.84,2.01,2.63,0.47,1.92,6.07,0.078,13,0.77,1.21,347.7,91.2,74.1,0.0043,II,208,15190,0
RB00663,11/24/1992 2:29,Mansehra Mid Tunnel,Limestone,587,127.1,10.8,79.5,3.61,3.21,2.78,0.31,1.42,5.52,0.074,9.9,0.62,1.27,323.9,90,70.5,0.0037,I,135,5700,0
RB04964,7/13/1996 1:44,Mine X-Delta,Quartzite,922,103.1,9.2,106.5,2.9,2.48,2.51,0.58,1.44,6.33,0.079,18.5,0.92,1.06,421.3,110.1,84.2,0.0049,IV,130,9640,3
RB02286,11/7/2009 11:23,Gawadar Support Shaft,Shale,674,116.8,9.4,86.4,2.77,3.29,2.57,0.47,0.84,5.8,0.082,12.7,0.8,1.04,330.7,96.7,73.2,0.0041,II,134,4380,0
RB04717,1/22/2018 6:44,Attock Rock Shaft,Slate,930,96.5,8.5,102.9,3.36,2.99,2.58,0.55,0.85,5.6,0.089,19.4,0.99,1.02,422.5,111.7,90,0.0049,IV,142,9940,0
RB03194,8/29/2018 2:42,Punjab Core Tunnel,Basalt,701,106.6,10.1,96.8,2.92,2.14,2.51,0.5,1.33,5.8,0.077,15.2,0.87,1.28,383.7,96.5,84.9,0.0046,III,152,11550,0
RB02504,1/19/2011 3:42,Balochistan Deep Shaft,Conglomerate,789,108.3,8,92.2,3.13,2.48,2.68,0.54,1.05,5.72,0.063,15.4,0.88,1.07,399.9,101.6,84.2,0.0045,III,436,9050,0
RB04044,2/20/1999 20:46,Punjab Core Tunnel,Migmatite,801,96.7,7,106.1,3.79,2.09,2.59,0.56,1.5,6.28,0.087,19.2,0.93,0.97,434.9,103.6,84.6,0.0049,IV,150,7060,0
RB00780,1/17/1998 22:15,Qasim Tunnel,Basalt,568,125.5,10.3,80,3.48,2.17,2.61,0.34,1.77,6.73,0.085,8.9,0.7,1,329,86.5,66.9,0.0039,I,247,18980,0
RB04020,11/30/2003 9:22,Sindh Line A,Granite,904,103.4,7.7,106.8,3.45,2.46,2.79,0.58,1.19,5.91,0.073,18.2,0.96,0.98,429,104.8,88.3,0.0049,IV,236,16030,0
RB03427,6/7/2006 23:38,Dir Valley Route,Conglomerate,742,110.6,8.5,95.3,2.7,3.4,2.64,0.49,1.35,7.16,0.086,17.4,0.84,1.15,372.2,97.6,78.4,0.0046,III,220,10870,0
RB04307,7/1/2016 9:21,Sindh Line A,Chalk,908,96.6,9.4,101.2,3.65,2.09,2.77,0.6,1.69,5.67,0.071,18.5,0.95,0.95,439.7,114.1,88.3,0.005,IV,422,9790,0
RB03197,2/20/2024 16:45,Mansehra Mid Tunnel,Granite,768,109.5,9.8,97.1,3.27,2.72,2.51,0.52,1.93,6.09,0.07,15.2,0.81,0.96,377.6,96.6,84.4,0.0047,III,209,11660,0
RB04836,9/7/2024 19:09,Sanghar Section 1,Sandstone,852,100.4,7.9,103.9,2.75,2.37,2.6,0.56,1.36,6.24,0.069,19.6,0.93,1.21,411.2,101.9,83.9,0.005,IV,369,25920,0
RB00686,10/23/2007 10:26,Khewra Drift,Andesite,551,127.3,11.4,73.9,2.6,3.01,2.58,0.32,1.61,7.42,0.066,9,0.61,1.06,336.3,93,72.6,0.0037,I,346,20570,0
RB03170,11/17/2013 4:30,Buner Basin Tunnel,Shale,701,107.2,10.7,98.9,3.37,2.41,2.52,0.49,1.31,6.97,0.09,17.3,0.8,1.07,405.6,104.2,75.8,0.0045,III,278,11740,0
RB03927,12/2/2009 12:14,Karak Tunnel,Sandstone,847,99.8,8,101.3,2.77,2.09,2.7,0.56,1.5,6.43,0.062,18.6,0.96,1.12,429.2,111.7,84.7,0.0048,IV,148,8160,0
RB03435,11/28/1998 12:30,Buner Basin Tunnel,Gneiss,778,109.5,8.4,90.1,2.86,2.37,2.74,0.53,1.34,6.55,0.069,16.9,0.84,1.17,386.3,103.7,81.1,0.0047,III,475,11890,0
RB02172,12/24/2001 14:18,Khewra Drift,Chalk,643,117.5,9.7,83.3,2.55,2.03,2.72,0.46,1.26,5.77,0.071,13.9,0.74,1.08,357.7,91.9,74.2,0.0041,II,349,10080,0
RB03690,5/2/2021 1:19,Mansehra Mid Tunnel,Gneiss,787,110,8.2,90.9,3.35,2.12,2.57,0.53,1.4,6.31,0.067,15.8,0.9,1.1,385.1,97.2,79.3,0.0047,III,239,8620,0
RB01851,5/21/2011 23:35,Qasim Tunnel,Migmatite,665,120.8,11.6,80.1,3.27,3.08,2.58,0.45,1.38,6.46,0.071,14.5,0.71,0.92,348.4,92.5,72.5,0.0041,II,888,19740,0
RB00488,5/24/2002 1:42,Thar Block A,Chalk,544,127.3,13.2,73.1,2.66,2.9,2.73,0.39,1.36,6.71,0.064,12,0.6,0.96,340.6,90.3,70.5,0.0038,I,119,5600,0
RB01689,7/27/2003 22:46,Dir Valley Route,Conglomerate,620,117.9,9.3,89.7,3.58,3,2.75,0.43,1.71,6.23,0.079,12.4,0.79,1.09,357.6,90.6,78.7,0.004,II,442,10590,0
RB02231,12/16/2023 4:29,Balochistan Deep Shaft,Slate,641,116.3,9.2,85.6,3.35,2.07,2.73,0.44,1.66,7.41,0.083,13.6,0.72,0.9,353.9,99,78.8,0.0044,II,290,11380,0
RB03265,11/13/2016 15:17,Karak Tunnel,Shale,781,110.9,9.5,92.4,2.92,3.44,2.76,0.54,1.09,6.39,0.076,17.4,0.88,0.99,380.2,97.7,79,0.0045,III,193,5640,3
RB02321,7/1/2011 7:12,Skardu Access Tunnel,Conglomerate,657,117.7,11.6,80.2,2.74,2.59,2.62,0.46,1.41,6.47,0.081,14,0.78,0.96,359.4,93.4,76.2,0.0041,II,126,8710,0
RB00783,3/9/1999 16:20,Dir Valley Route,Slate,544,133.1,13.2,73.7,2.71,2.48,2.55,0.36,1.91,6.5,0.083,10.9,0.69,0.94,345.4,92.2,72.3,0.0035,I,136,6760,0
